locationID,Latitude,Longtitude
TUD,13.73666667,-13.65305556
TUD,13.73694444,-13.65305556
TUD,13.73666667,-13.65305556
TUF,47.4325,0.72777778
TUF,47.43222222,0.7275
TUF,47.43222222,0.7275
TUF,47.43222222,0.7275
TUF,47.43222222,0.7275
TUG,17.64111111,121.7316667
TUG,17.63833333,121.7305556
TUG,17.64361111,121.7330556
TUG,17.63833333,121.7305556
TUG,17.64361111,121.7330556
TUH,35.3925,-86.08583333
TUI,31.69166667,38.72888889
TUI,31.69277778,38.73111111
TUI,31.69277778,38.73138889
TUI,31.69277778,38.73111111
TUI,31.69277778,38.73138889
TUK,25.99444444,63.06944444
TUK,25.98638889,63.03027778
TUL,36.19777778,-95.88972222
TUL,36.19833333,-95.88805556
TUM,-35.26666667,148.2333333
TUM,-35.26277778,148.2408333
TUN,36.8525,10.22944444
TUN,36.85111111,10.22694444
TUO,-38.74222222,176.0838889
TUO,-38.74083333,176.085
TUP,34.25888889,-88.76722222
TUP,34.26805556,-88.77
TUP,34.26888889,-88.77
TUP,34.26805556,-88.77
TUP,34.26888889,-88.77
TUR,-3.76,-49.71916667
TUR,-3.78611111,-49.72027778
TUS,32.11611111,-110.9405556
TUS,32.11611111,-110.9411111
TUS,32.11888889,-110.9444444
TUT,-5.8325,145.9336111
TUU,28.37222222,36.62527778
TUU,28.37305556,36.62083333
TUU,28.37305556,36.62083333
TUU,28.37305556,36.62083333
TUU,28.37305556,36.62083333
TVA,-17.84944444,44.91916667
TVA,-17.84944444,44.91916667
TVA,-17.85083333,44.92027778
TVA,-17.85055556,44.92027778
TVA,-17.85083333,44.92027778
TVA,-17.85055556,44.92027778
TVC,44.74,-85.58583333
TVC,44.74166667,-85.58222222
TVC,44.74166667,-85.58166667
TVC,44.74166667,-85.58222222
TVC,44.74166667,-85.58194444
TVF,48.06611111,-96.185
TVF,48.06555556,-96.185
TVI,30.90138889,-83.88138889
TVI,30.90166667,-83.88111111
TVI,30.90194444,-83.88111111
TVI,30.90166667,-83.88111111
TVI,30.90194444,-83.88111111
TVL,38.89416667,-119.9944444
TVL,38.89388889,-119.9952778
TVU,-16.69305556,179.8741667
TWA,59.07444444,-160.275
TWA,59.07638889,-160.2708333
TWB,-27.54222222,151.9138889
TWB,-27.54138889,151.9125
TWD,48.05388889,-122.8105556
TWD,48.05,-122.8
TWE,65.67916667,-164.7988889
TWF,42.48194444,-114.4877778
TWF,42.48194444,-114.4866667
TWH,33.425,-118.5083333
TWU,4.31333333,118.1219444
TWU,4.26388889,117.8869444
TX1,32.74694444,-96.53055556
TX2,32.975,-102.8422222
TX2,32.97472222,-102.845
TX2,32.975,-102.8422222
TX2,32.97472222,-102.845
TX3,26.16611111,-97.34583333
TX4,31.67444444,-99.97694444
TX5,32.35388889,-97.43388889
TX5,32.35361111,-97.43388889
TX5,32.35361111,-97.43388889
TX5,32.35361111,-97.43388889
TX5,32.35361111,-97.43388889
TX6,30.52694444,-98.35888889
TX7,33.20361111,-101.3402778
TX7,33.20333333,-101.3383333
TX7,33.20361111,-101.3402778
TX7,33.20333333,-101.3383333
TX8,33.48472222,-101.6608333
TX8,33.48416667,-101.6611111
TX8,33.48527778,-101.6616667
TX8,33.48472222,-101.6608333
TX8,33.48527778,-101.6616667
TX9,31.94722222,-99.98583333
TXG,24.18805556,120.6461111
TXG,24.18638889,120.6538889
TXK,33.45638889,-93.98916667
TXK,33.45638889,-93.98916667
TXK,33.45361111,-93.99111111
TXL,52.56055556,13.29555556
TXL,52.56055556,13.29222222
TXL,52.55972222,13.28777778
TXN,29.73472222,118.2541667
TXN,29.73388889,118.2561111
TXN,29.73361111,118.2561111
TXN,29.73388889,118.2561111
TXN,29.73361111,118.2561111
TXU,4.43333333,-7.36666667
TXU,4.43805556,-7.36277778
TYB,-29.45694444,142.0622222
TYB,-29.45111111,142.0577778
TYE,61.075,-151.1319444
TYE,61.07666667,-151.1380556
TYL,-4.56472222,-81.25277778
TYL,-4.57666667,-81.25416667
TYL,-4.57638889,-81.25416667
TYM,24.16944444,-76.43916667
TYN,37.74583333,112.6305556
TYO,35.6525,139.7319444
TYR,32.35472222,-95.39888889
TYR,32.35416667,-95.4025
TYR,32.35388889,-95.40277778
TYR,32.35416667,-95.4025
TYR,32.35388889,-95.40277778
TYS,35.81222222,-83.9925
TYS,35.81083333,-83.99416667
TYS,35.80944444,-83.99527778
TYS,35.81083333,-83.99416667
TYS,35.80944444,-83.99527778
TYZ,34.45527778,-110.11
TYZ,34.45277778,-110.115
TZA,17.5175,-88.19611111
TZA,17.51666667,-88.19472222
TZA,17.51555556,-88.19583333
TZA,17.5175,-88.19611111
TZA,17.51666667,-88.19472222
TZA,17.51666667,-88.19472222
TZF,16.62555556,-88.36722222
TZF,16.62944444,-88.36888889
TZL,44.45861111,18.72472222
TZN,24.15888889,-77.59
TZN,24.15888889,-77.58972222
TZN,24.15888889,-77.59
TZN,24.15888889,-77.58972222
TZN,24.165,-77.58527778
TZX,40.99861111,39.77638889
TZX,40.995,39.78972222
U36,42.92111111,-112.8811111
U36,42.92111111,-112.8808333
UAB,37.00222222,35.42583333
UAB,37.00194444,35.42611111
UAH,-8.93638889,-139.5519444
UAH,-8.93611111,-139.5538889
UAK,61.16222222,-45.42805556
UAK,61.16055556,-45.42611111
UAK,61.16055556,-45.42583333
UAK,61.16055556,-45.42611111
UAK,61.16055556,-45.42583333
UAM,13.5825,144.9275
UAM,13.5825,144.9275
UAM,13.58388889,144.93
UAQ,-31.56666667,-68.41666667
UAQ,-31.57138889,-68.41833333
UAS,0.53388889,37.53222222
UAS,0.53416667,37.53166667
UAX,17.39388889,-89.63277778
UBA,-19.765,-47.96472222
UBA,-19.76444444,-47.96527778
UBA,-19.77638889,-47.95833333
UBA,-19.76444444,-47.96527778
UBA,-19.765,-47.96472222
UBF,41.68833333,-69.98972222
UBF,41.68805556,-69.99
UBJ,33.93,131.2786111
UBJ,33.92583333,131.2744444
UBP,15.25138889,104.8702778
UBP,15.24888889,104.8736111
UBS,33.46527778,-88.38027778
UBS,33.46527778,-88.38083333
UBS,33.46527778,-88.38027778
UBS,33.46527778,-88.38055556
UBS,33.46527778,-88.38083333
UCA,43.14138889,-75.38027778
UCY,36.37972222,-88.98583333
UCY,36.38194444,-88.98555556
UCY,36.38194444,-88.98555556
UCY,36.38027778,-88.98555556
UCY,36.37972222,-88.98583333
UDD,33.74833333,-116.2741667
UDD,33.74833333,-116.2747222
UDG,34.44916667,-79.89027778
UDG,34.44944444,-79.89
UDG,34.44944444,-79.89
UDG,34.44944444,-79.89
UDG,34.44944444,-79.89
UDI,-18.9,-48.23333333
UDI,-18.88277778,-48.22555556
UDI,-18.88361111,-48.22583333
UDI,-18.88277778,-48.22555556
UDI,-18.88361111,-48.22583333
UDJ,48.63444444,22.26333333
UDJ,48.63555556,22.26222222
UDJ,48.63444444,22.26333333
UDR,24.615,73.89611111
UDR,24.6175,73.89638889
UEL,-17.85583333,36.86861111
UEL,-17.84722222,36.86555556
UEO,26.36527778,126.7194444
UEO,26.36361111,126.7138889
UEO,26.36527778,126.7194444
UES,43.04111111,-88.23694444
UES,43.03833333,-88.23
UET,30.25222222,66.93861111
UET,30.25138889,66.93777778
UET,30.25222222,66.93861111
UET,30.25138889,66.93777778
UET,30.25138889,66.93777778
UET,30.25361111,66.93611111
UFA,54.55777778,55.87388889
UGA,57.50638889,-157.3916667
UGB,57.42527778,-157.74
UGB,57.43138889,-157.75
UGC,41.5825,60.64361111
UGC,41.58277778,60.64361111
UGC,41.57777778,60.64166667
UGC,41.58277778,60.64361111
UGC,41.57777778,60.64166667
UGC,41.5825,60.64361111
UGI,57.75,-153.3166667
UGN,42.42222222,-87.86777778
UGN,42.42222222,-87.86777778
UGN,42.42138889,-87.86694444
UGS,57.52333333,-157.3961111
UGS,57.52777778,-157.4327778
UHE,49.06666667,17.45
UHE,49.06666667,17.45
UHF,51.93666667,-1.24916667
UIB,5.68027778,-76.64277778
UIB,5.69083333,-76.64111111
UIH,13.955,109.0422222
UII,16.08666667,-86.89111111
UIN,39.94416667,-91.19722222
UIN,39.94277778,-91.19444444
UIN,39.94305556,-91.19444444
UIN,39.94277778,-91.19444444
UIN,39.94305556,-91.19444444
UIO,-0.13777778,-78.48611111
UIO,-0.14111111,-78.48833333
UIO,-0.14111111,-78.48833333
UIO,-0.14111111,-78.48833333
UIO,-0.14111111,-78.48833333
UIP,47.97444444,-4.17083333
UIP,47.975,-4.17083333
UIP,47.975,-4.17083333
UIP,47.975,-4.17083333
UIP,47.975,-4.17083333
UK1,52.07222222,-0.61666667
UKB,34.63277778,135.2238889
UKI,39.12666667,-123.2
UKI,39.12583333,-123.2008333
ULA,-49.30666667,-67.80277778
ULC,-33.48972222,-70.69472222
ULI,9.96666667,139.6666667
ULI,9.96666667,139.6666667
ULI,10.02027778,139.79
ULI,10.01666667,139.8
ULI,10.02027778,139.79
ULI,10.01666667,139.8
ULM,44.32138889,-94.50055556
ULM,44.31972222,-94.50222222
ULM,44.31861111,-94.50138889
ULM,44.31833333,-94.50166667
ULM,44.31972222,-94.50222222
ULM,44.31833333,-94.50166667
ULN,47.8425,106.7675
ULN,47.8425,106.7675
ULQ,4.09722222,-76.22916667
ULQ,4.08833333,-76.235
ULQ,4.08833333,-76.235
ULQ,4.09416667,-76.22388889
ULQ,4.09444444,-76.22388889
ULQ,4.09444444,-76.22388889
ULQ,4.08833333,-76.235
ULQ,4.09444444,-76.22388889
ULS,37.60388889,-101.3733333
ULS,37.60388889,-101.3736111
ULY,54.40111111,48.80277778
ULY,54.40111111,48.80277778
ULY,54.40111111,48.80277778
ULY,54.40083333,48.8025
ULY,54.40111111,48.80277778
ULY,54.40083333,48.8025
UMB,53.37666667,-167.8875
UMD,70.67972222,-52.11722222
UME,63.79361111,20.28444444
UME,63.79083333,20.28472222
UMM,63.33111111,-149.1288889
UMM,63.33138889,-149.1272222
UMM,63.33166667,-149.125
UMM,63.33111111,-149.1288889
UMM,63.33138889,-149.1272222
UMR,-31.14416667,136.8169444
UMR,-31.14638889,136.8172222
UMT,69.37111111,-152.135
UMT,69.3725,-152.1333333
UMU,-23.79861111,-53.31388889
UMU,-23.79833333,-53.31333333
UND,36.66055556,68.90916667
UND,36.665,68.91083333
UND,36.665,68.91083333
UND,36.665,68.91083333
UND,36.665,68.91083333
UNG,-6.12555556,141.2813889
UNG,-6.12527778,141.2819444
UNI,12.59861111,-61.40972222
UNI,12.60055556,-61.41166667
UNI,12.60027778,-61.41166667
UNI,12.60055556,-61.41166667
UNI,12.60027778,-61.41166667
UNK,63.88472222,-160.7938889
UNK,63.88861111,-160.7991667
UNS,53.22388889,-168.4322222
UNT,60.74722222,-0.85
UNT,60.74722222,-0.85388889
UNT,60.74694444,-0.85388889
UNT,60.74722222,-0.85388889
UNT,60.74694444,-0.85388889
UOS,35.20527778,-85.89805556
UOX,34.38444444,-89.53694444
UOX,34.38444444,-89.535
UPG,-5.06944444,119.55
UPN,19.39638889,-102.0388889
UPN,19.41111111,-102.0472222
UPP,20.26527778,-155.86
UPP,20.26805556,-155.8625
UQE,58.87166667,-158.4711111
UQE,58.87194444,-158.4716667
URA,51.15083333,51.54305556
URA,51.15083333,51.54166667
URA,51.15194444,51.54388889
URA,51.15083333,51.54166667
URA,51.15194444,51.54388889
URB,-20.77555556,-51.56138889
URB,-20.77694444,-51.56472222
URC,43.90722222,87.47416667
URG,-29.78166667,-57.03833333
URG,-29.78222222,-57.03805556
URO,49.38861111,1.1875
URO,49.38416667,1.17472222
URO,49.38416667,1.17472222
URO,49.38416667,1.17472222
URO,49.38416667,1.17472222
URT,9.13333333,99.13333333
URT,9.1325,99.13555556
URY,31.40833333,37.26111111
URY,31.41222222,37.27944444
USA,35.38777778,-80.70916667
USH,-54.80277778,-68.32777778
USH,-54.80277778,-68.32777778
USI,63.86666667,-148.7833333
USM,9.55055556,100.0619444
USM,9.54777778,100.0625
USN,35.59055556,129.3575
USN,35.59361111,129.3516667
UST,29.95916667,-81.33972222
UST,29.95916667,-81.33972222
UST,29.95916667,-81.33972222
UST,29.95916667,-81.33972222
UST,29.95861111,-81.33888889
UT1,40.48194444,-111.4288889
UTB,-22.5875,144.525
UTB,-22.58333333,144.5333333
UTH,17.38638889,102.7883333
UTK,11.23333333,169.8666667
UTM,34.68083333,-90.34638889
UTM,34.685,-90.34777778
UTN,-28.40055556,21.25333333
UTN,-28.39972222,21.26333333
UTN,-28.39805556,21.2625
UTN,-28.39972222,21.26333333
UTN,-28.39805556,21.2625
UTO,65.99333333,-153.7016667
UTO,65.99277778,-153.7041667
UTO,65.99277778,-153.7038889
UTO,65.99277778,-153.7036111
UTO,65.99277778,-153.7041667
UTO,65.99277778,-153.7036111
UTP,12.67777778,101.0091667
UTP,12.67972222,101.005
UTT,-31.54583333,28.67361111
UTT,-31.54583333,28.67361111
UTT,-31.54805556,28.67444444
UTT,-31.54611111,28.67527778
UTT,-31.54805556,28.67444444
UTT,-31.54611111,28.67527778
UTW,-31.92027778,26.88222222
UUD,51.80777778,107.4383333
UUD,51.80666667,107.4383333
UUK,70.36222222,-149.0283333
UUS,46.88555556,142.7175
UUS,46.88555556,142.7175
UUS,46.88555556,142.7175
UUS,46.88333333,142.7166667
UUU,-9.07388889,147.5741667
UUU,-9.07444444,147.5725
UVA,29.21138889,-99.74361111
UVE,-20.64361111,166.58
UVE,-20.64361111,166.58
UVE,-20.64055556,166.5727778
UVE,-20.64055556,166.5727778
UVE,-20.64055556,166.5727778
UVE,-20.64055556,166.5727778
UVF,13.73333333,-60.95277778
UVF,13.73305556,-60.9525
UVF,13.73333333,-60.95277778
UVF,13.73305556,-60.9525
UVF,13.73555556,-60.95222222
UVL,25.475,30.59083333
UXA,68.16666667,-163.2
UXB,52.92166667,-10.18416667
UXC,46.88388889,-96.35083333
UXC,46.88388889,-96.35027778
UXC,46.88388889,-96.35055556
UXC,46.88388889,-96.35027778
UXC,46.88388889,-96.35055556
UXD,37.1125,-120.2469444
UXD,37.11333333,-120.2469444
UXE,45.03194444,-99.11555556
UXE,45.03027778,-99.1125
UXE,45.03055556,-99.11277778
UXE,45.03027778,-99.1125
UXE,45.03055556,-99.11277778
UXF,43.94583333,-111.6841667
UXF,43.95027778,-111.6847222
UXG,40.91777778,-109.3908333
UXG,40.91777778,-109.3905556
UXH,50.59888889,30.19666667
UXI,56.17166667,-133.4930556
UXJ,37.63138889,-84.3325
UXJ,37.63083333,-84.33222222
UXJ,37.63166667,-84.3325
UXJ,37.63166667,-84.3325
UXJ,37.63083333,-84.33222222
UXJ,37.63166667,-84.3325
UXK,38.25777778,-122.6052778
UXL,68.09722222,-165.7638889
UXM,61.04444444,-158.1452778
UXM,61.04444444,-158.1452778
UXN,37.75111111,-82.63694444
UXN,37.75111111,-82.63666667
UXO,42.55416667,-71.75888889
UXP,30.36777778,-89.45444444
UXP,30.36777778,-89.45472222
UXQ,51.56805556,4.93305556
UXQ,51.5675,4.93194444
UXR,37.01555556,-110.1991667
UXR,37.01666667,-110.2005556
UXS,37.83055556,-100.3502778
UXS,37.83055556,-100.3505556
UXS,37.83333333,-100.3469444
UXT,41.34416667,-82.1775
UXU,45.65416667,-84.51833333
UXU,45.65361111,-84.51916667
UXU,45.65388889,-84.51916667
UXU,45.65361111,-84.51916667
UXU,45.65388889,-84.51916667
UXV,45.42472222,-117.265
UXV,45.425,-117.265
UXV,45.42472222,-117.2647222
UXV,45.425,-117.265
UXV,45.42472222,-117.2647222
UXW,36.19333333,-85.48694444
UXX,47.6125,-114.6133333
UXY,47.41666667,-105.5505556
UXY,47.41833333,-105.5608333
UXZ,47.65611111,-101.4366667
UXZ,47.65583333,-101.4372222
UXZ,47.65583333,-101.4369444
UXZ,47.65611111,-101.4366667
UXZ,47.65583333,-101.4372222
UXZ,47.65611111,-101.4366667
UY1,-34.78916667,-56.26444444
UY1,-34.78888889,-56.265
UYL,12.07166667,24.89472222
UYL,12.05361111,24.95611111
UZU,-29.77555556,-57.97888889
VA1,36.68694444,-77.48277778
VA2,36.66555556,-76.32055556
VA3,36.89472222,-81.34972222
VA3,36.89472222,-81.35
VA4,39.07805556,-77.5575
VA5,37.70888889,-77.43666667
VA6,37.10777778,-79.5925
VA7,38.36666667,-78.96027778
VA8,37.40638889,-77.52472222
VA8,37.40638889,-77.52472222
VA8,37.40638889,-77.52472222
VAA,63.045,21.76138889
VAA,63.05055556,21.76222222
VAD,30.96833333,-83.19305556
VAD,30.96777778,-83.19305556
VAD,30.96861111,-83.19305556
VAD,30.96777778,-83.19305556
VAD,30.96861111,-83.19305556
VAF,44.92027778,4.97027778
VAF,44.92166667,4.97
VAF,44.92166667,4.97
VAF,44.92166667,4.97
VAF,44.92166667,4.97
VAI,-2.69472222,141.3019444
VAI,-2.69388889,141.3036111
VAI,-2.6925,141.3027778
VAI,-2.69388889,141.3036111
VAI,-2.6925,141.3027778
VAK,61.53361111,-165.5838889
VAK,61.54083333,-165.6008333
VAN,38.45861111,43.33222222
VAN,38.46833333,43.33222222
VAO,-7.58583333,158.7313889
VAO,-7.58527778,158.7311111
VAR,43.2325,27.82555556
VAR,43.23194444,27.82527778
VAS,39.81388889,36.90416667
VAS,39.81388889,36.90361111
VAV,-18.58027778,-173.9666667
VAV,-18.58527778,-173.9616667
VAV,-18.58472222,-173.9708333
VAV,-18.58583333,-173.9633333
VAV,-18.58583333,-173.9625
VAV,-18.58527778,-173.9616667
VAV,-18.58583333,-173.9625
VBG,34.72972222,-120.5758333
VBG,34.73722222,-120.5844444
VBS,45.42861111,10.33138889
VBS,45.42888889,10.33055556
VBS,45.42861111,10.33138889
VBS,45.42861111,10.33138889
VBS,45.42861111,10.33138889
VBS,45.42861111,10.33138889
VBS,45.42861111,10.33138889
VBY,57.66277778,18.34611111
VBY,57.66305556,18.34944444
VCA,10.04722222,105.7663889
VCA,10.04722222,105.7663889
VCA,10.08361111,105.7094444
VCA,10.08388889,105.7097222
VCA,10.08361111,105.7094444
VCA,10.08361111,105.7094444
VCA,10.08361111,105.7094444
VCA,10.08361111,105.7094444
VCA,10.08361111,105.7094444
VCB,55.06666667,-133.0166667
VCE,45.5,12.35
VCE,45.50666667,12.34777778
VCE,45.50527778,12.35194444
VCP,-23.0075,-47.13444444
VCR,10.17916667,-70.065
VCR,10.17555556,-70.06527778
VCT,28.85111111,-96.91444444
VCT,28.8525,-96.91861111
VCV,34.5975,-117.3830556
VDA,29.93861111,34.93694444
VDA,29.94027778,34.93583333
VDC,-14.86333333,-40.86277778
VDC,-14.86277778,-40.86305556
VDE,27.81277778,-17.88527778
VDE,27.81277778,-17.88527778
VDE,27.81472222,-17.88694444
VDI,32.1925,-82.37388889
VDI,32.19277778,-82.37111111
VDM,-40.85,-63.01666667
VDP,9.22194444,-65.99361111
VDP,9.22194444,-65.99333333
VDP,9.22194444,-65.99361111
VDP,9.22194444,-65.99333333
VDR,-31.94111111,-65.14222222
VDR,-31.94527778,-65.14611111
VDS,70.065,29.84527778
VDS,70.06527778,29.84472222
VDZ,61.1325,-146.2388889
VDZ,61.13416667,-146.2447222
VEE,67.02305556,-146.4111111
VEE,67.00861111,-146.3663889
VEL,40.43888889,-109.5102778
VEL,40.43611111,-109.5113889
VEL,40.44083333,-109.51
VEO,38.42777778,-92.875
VER,19.15,-96.18333333
VER,19.14583333,-96.18722222
VEY,63.425,-20.27916667
VEY,63.42638889,-20.27777778
VFA,-18.09611111,25.83916667
VFA,-18.09694444,25.83611111
VFA,-18.09611111,25.83916667
VFA,-18.09694444,25.83611111
VFA,-18.09305556,25.84027778
VFA,-18.09305556,25.84027778
VFA,-18.09694444,25.83583333
VGA,16.53111111,80.8
VGA,16.52944444,80.79722222
VGC,42.84388889,-75.56138889
VGC,42.84333333,-75.56111111
VGO,42.23194444,-8.62666667
VGO,42.22638889,-8.62777778
VGT,36.2125,-115.1969444
VGT,36.21055556,-115.1944444
VHM,64.57916667,16.83361111
VHN,31.05777778,-104.7838889
VHY,46.17166667,3.40416667
VHY,46.16555556,3.40972222
VHY,46.17166667,3.40416667
VHY,46.17166667,3.40416667
VHY,46.17166667,3.40416667
VIC,45.57527778,11.52638889
VIC,45.57333333,11.52944444
VID,44,22.83333333
VIE,48.11111111,16.55833333
VIE,48.11027778,16.56972222
VIE,48.10861111,16.56722222
VIE,48.11027778,16.56972222
VIE,48.10861111,16.56722222
VIG,8.62416667,-71.67277778
VIG,8.62416667,-71.67277778
VIG,8.62416667,-71.67277778
VIG,8.62416667,-71.67277778
VIH,38.12777778,-91.76944444
VIH,38.1275,-91.76944444
VII,18.7375,105.6708333
VIJ,18.44638889,-64.42972222
VIJ,18.44638889,-64.42805556
VIJ,18.44666667,-64.42777778
VIJ,18.44638889,-64.42805556
VIJ,18.44666667,-64.42777778
VIK,69.67722222,-146.8991667
VIL,23.71888889,-15.93555556
VIL,23.71833333,-15.93194444
VIS,36.31944444,-119.3938889
VIS,36.31861111,-119.3927778
VIT,42.88388889,-2.72305556
VIT,42.88277778,-2.72444444
VIX,-20.26444444,-40.2875
VIX,-20.25777778,-40.28694444
VIX,-20.25777778,-40.28666667
VIX,-20.25777778,-40.28694444
VIX,-20.25777778,-40.28666667
VKO,55.58333333,37.26666667
VKO,55.59166667,37.26138889
VKO,55.58333333,37.26666667
VKS,32.23916667,-90.92805556
VKS,32.23944444,-90.92833333
VKS,32.23944444,-90.92833333
VKS,32.23888889,-90.9275
VKS,32.23916667,-90.92805556
VLC,39.48861111,-0.48194444
VLC,39.48944444,-0.48166667
VLC,39.49,-0.48333333
VLC,39.48944444,-0.48166667
VLC,39.49,-0.48333333
VLD,30.78222222,-83.27694444
VLD,30.78138889,-83.27611111
VLI,-17.69333333,168.31
VLI,-17.69333333,168.31
VLI,-17.69833333,168.3175
VLI,-17.69805556,168.3175
VLI,-17.69833333,168.3175
VLI,-17.69805556,168.3175
VLL,41.70555556,-4.85416667
VLL,41.70638889,-4.85194444
VLN,10.14638889,-67.92916667
VLN,10.14972222,-67.92833333
VLR,-28.59166667,-70.76166667
VLR,-28.59694444,-70.7525
VLV,9.33916667,-70.58583333
VLV,9.34083333,-70.58416667
VLV,9.34083333,-70.58444444
VLV,9.34083333,-70.58416667
VLV,9.34083333,-70.58444444
VME,-33.64611111,-65.42138889
VME,-33.64722222,-65.41777778
VME,-33.64833333,-65.42166667
VNC,27.07222222,-82.44055556
VNC,27.07166667,-82.44027778
VNO,54.63416667,25.28583333
VNO,54.63416667,25.28583333
VNS,25.45222222,82.86194444
VNS,25.45222222,82.86194444
VNS,25.45222222,82.86194444
VNS,25.45194444,82.86305556
VNS,25.45222222,82.86194444
VNS,25.45222222,82.86194444
VNY,34.20972222,-118.49
VOG,48.7825,44.34555556
VOG,48.78027778,44.33555556
VOG,48.7825,44.34555556
VOG,48.78027778,44.33555556
VOG,48.75,44.5
VOG,48.75,44.5
VOG,48.7825,44.34555556
VOK,43.93916667,-90.25305556
VOK,43.93833333,-90.26833333
VOL,39.38333333,22.93111111
VPC,34.12305556,-84.84861111
VPE,-17.04333333,15.68388889
VPE,-17.05,15.7
VPS,30.48333333,-86.52527778
VPS,30.48333333,-86.52527778
VPS,30.48333333,-86.52527778
VPS,30.48333333,-86.52527778
VPZ,41.45388889,-87.00694444
VPZ,41.4525,-87.00527778
VPZ,41.4525,-87.00527778
VQQ,30.21861111,-81.87666667
VQQ,30.21888889,-81.87722222
VQS,18.11416667,-65.4225
VQS,18.13472222,-65.49361111
VQS,18.13333333,-65.49055556
VRA,23.03444444,-81.43527778
VRB,27.6525,-80.41361111
VRB,27.65555556,-80.41805556
VRB,27.65555556,-80.41805556
VRB,27.65555556,-80.41805556
VRB,27.65555556,-80.41805556
VRC,13.57916667,124.2041667
VRC,13.5775,124.2058333
VRC,13.57694444,124.205
VRC,13.5775,124.2058333
VRC,13.57694444,124.205
VRK,62.17083333,27.86055556
VRK,62.17333333,27.86611111
VRN,45.39694444,10.89055556
VRN,45.39694444,10.89027778
VRN,45.39694444,10.89055556
VRN,45.39694444,10.89027778
VSA,17.99694444,-92.81722222
VSE,40.72555556,-7.88916667
VSE,40.72777778,-7.89722222
VSF,43.34361111,-72.51722222
VST,59.58944444,16.63361111
VST,59.58916667,16.63055556
VT1,42.92722222,-72.86555556
VT1,42.92722222,-72.86555556
VT1,42.92722222,-72.86555556
VT1,42.92722222,-72.86555556
VT2,44.1175,-72.82694444
VTE,17.98833333,102.5633333
VTE,17.98472222,102.5666667
VTN,42.85666667,-100.5488889
VTN,42.85694444,-100.5472222
VTZ,17.72361111,83.22777778
VTZ,17.72111111,83.22472222
VUJ,35.41666667,-80.15083333
VUO,45.62055556,-122.6563889
VUO,45.62027778,-122.6563889
VUP,10.435,-73.24944444
VUP,10.43666667,-73.25277778
VVC,4.16833333,-73.61472222
VVC,4.16888889,-73.61305556
VVC,4.16833333,-73.61472222
VVC,4.16888889,-73.61305556
VVI,-17.64472222,-63.13527778
VVK,57.78,16.52444444
VVK,57.77805556,16.52416667
VVK,57.78,16.52361111
VVK,57.78,16.52444444
VVK,57.78,16.52361111
VVO,43.39777778,132.1488889
VVO,43.39805556,132.1488889
VVO,43.39805556,132.1488889
VVO,43.39694444,132.1494444
VVO,43.39777778,132.1488889
VWA,31.365,-85.30972222
VWA,31.36416667,-85.31166667
VWA,31.36416667,-85.3125
VWA,31.36416667,-85.31166667
VWA,31.36416667,-85.3125
VWB,42.99833333,-123.3094444
VWB,42.99722222,-123.3152778
VWC,36.37694444,-86.40861111
VWC,36.375,-86.40833333
VWC,36.37694444,-86.40861111
VWC,36.375,-86.40833333
VWD,36.31888889,-119.6297222
VWD,36.31666667,-119.6277778
VWE,47.86583333,-119.9427778
VWE,47.86611111,-119.9427778
VWF,43.73333333,-103.6177778
VWF,43.73361111,-103.6194444
VWF,43.73333333,-103.6177778
VWF,43.73361111,-103.6194444
VWG,45.41861111,-123.8136111
VWG,45.41833333,-123.8144444
VWH,31.92083333,-102.3872222
VWH,31.92138889,-102.3872222
VWI,35.15194444,-118.0138889
VWI,35.15111111,-118.0166667
VWJ,33.55722222,-80.64833333
VWJ,33.55944444,-80.64833333
VWJ,33.55722222,-80.64833333
VWJ,33.55944444,-80.64833333
VWK,43.05083333,-73.86111111
VWK,43.05083333,-73.86166667
VWL,47.37611111,-94.79805556
VWL,47.37527778,-94.79861111
VWM,41.47472222,-122.4530556
VWM,41.475,-122.4530556
VWM,41.48083333,-122.4544444
VWM,41.475,-122.4530556
VWM,41.48083333,-122.4544444
VWN,34.15055556,-114.2713889
VWN,34.14972222,-114.2677778
VWO,48.16083333,-122.1588889
VWO,48.16083333,-122.1591667
VWP,44.97972222,-114.7347222
VWQ,38.09166667,-121.3594444
VWR,36.81388889,-118.205
VWR,36.81638889,-118.205
VWS,37.7475,-97.22111111
VWT,32.11166667,-84.18833333
VWT,32.11083333,-84.18888889
VWW,46.38888889,-112.7669444
VWW,46.38666667,-112.7644444
VWW,46.38777778,-112.765
VWX,29.35972222,-99.17666667
VWX,29.35916667,-99.1775
VWX,29.35916667,-99.1775
VWX,29.35916667,-99.1775
VWX,29.35916667,-99.1775
VWY,48.06944444,10.90888889
VWY,48.07055556,10.90611111
VWZ,62.36305556,-156.9741667
VXE,16.83361111,-25.05472222
VXE,16.83361111,-25.05472222
VXE,16.83388889,-25.05472222
VXE,16.83388889,-25.05472222
VXE,16.83388889,-25.05472222
VXO,56.92916667,14.72805556
VYD,-27.78444444,30.8
VYD,-27.78694444,30.79555556
VYS,41.35027778,-89.15305556
VYS,41.35194444,-89.15305556
VYS,41.35194444,-89.15305556
VYS,41.35027778,-89.15305556
VZA,60.90611111,-159.6391667
VZB,56.00166667,-158.8333333
VZC,57.7,-153.4733333
VZD,57.85555556,-153.6333333
